,序号,代码,名称
1941,,sh605589,圣泉集团
1942,,sh605598,上海港湾
1943,,sh605599,菜百股份
1944,,sh688001,华兴源创
1945,,sh688002,睿创微纳
1946,,sh688003,天准科技
1947,,sh688004,博汇科技
1948,,sh688005,容百科技
1949,,sh688006,杭可科技
1950,,sh688007,光峰科技
1951,,sh688008,澜起科技
1952,,sh688009,中国通号
1953,,sh688010,福光股份
1954,,sh688011,新光光电
1955,,sh688012,中微公司
1956,,sh688013,天臣医疗
1957,,sh688015,交控科技
1958,,sh688016,心脉医疗
1959,,sh688017,绿的谐波
1960,,sh688018,乐鑫科技
1961,,sh688019,安集科技
1962,,sh688020,方邦股份
1963,,sh688021,奥福环保
1964,,sh688022,瀚川智能
1965,,sh688023,安恒信息
1966,,sh688025,杰普特
1967,,sh688026,洁特生物
1968,,sh688027,国盾量子
1969,,sh688028,XD沃尔德
1970,,sh688029,南微医学
1971,,sh688030,山石网科
1972,,sh688031,星环科技
1973,,sh688032,禾迈股份
1974,,sh688033,天宜上佳
1975,,sh688035,XD德邦科
1976,,sh688036,传音控股
1977,,sh688037,芯源微
1978,,sh688038,中科通达
1979,,sh688039,当虹科技
1980,,sh688041,海光信息
1981,,sh688045,必易微
1982,,sh688046,药康生物
1983,,sh688047,龙芯中科
1984,,sh688048,长光华芯
1985,,sh688049,炬芯科技
1986,,sh688050,爱博医疗
1987,,sh688051,佳华科技
1988,,sh688052,纳芯微
1989,,sh688053,思科瑞
1990,,sh688055,龙腾光电
1991,,sh688056,XD莱伯泰
1992,,sh688057,金达莱
1993,,sh688058,宝兰德
1994,,sh688059,华锐精密
1995,,sh688060,云涌科技
1996,,sh688061,灿瑞科技
1997,,sh688062,迈威生物
1998,,sh688063,派能科技
1999,,sh688065,凯赛生物
2000,,sh688066,航天宏图
2001,,sh688067,爱威科技
2002,,sh688068,热景生物
2003,,sh688069,德林海
2004,,sh688070,纵横股份
2005,,sh688071,华依科技
2006,,sh688072,拓荆科技
2007,,sh688073,毕得医药
2008,,sh688075,安旭生物
2009,,sh688076,诺泰生物
2010,,sh688077,大地熊
2011,,sh688078,龙软科技
2012,,sh688079,美迪凯
2013,,sh688080,映翰通
2014,,sh688081,兴图新科
2015,,sh688082,盛美上海
2016,,sh688083,XD中望软
2017,,sh688084,晶品特装
2018,,sh688085,三友医疗
2019,,sh688087,英科再生
2020,,sh688088,虹软科技
2021,,sh688089,嘉必优
2022,,sh688090,瑞松科技
2023,,sh688091,上海谊众
2024,,sh688092,DR爱科科
2025,,sh688093,世华科技
2026,,sh688095,福昕软件
2027,,sh688096,京源环保
2028,,sh688097,博众精工
2029,,sh688098,XD申联生
2030,,sh688099,晶晨股份
2031,,sh688100,威胜信息
2032,,sh688101,三达膜
2033,,sh688102,斯瑞新材
2034,,sh688103,国力股份
2035,,sh688105,诺唯赞
2036,,sh688106,金宏气体
2037,,sh688107,安路科技
2038,,sh688108,赛诺医疗
2039,,sh688109,品茗科技
2040,,sh688110,东芯股份
2041,,sh688111,金山办公
2042,,sh688112,鼎阳科技
2043,,sh688113,联测科技
2044,,sh688114,华大智造
2045,,sh688115,思林杰
2046,,sh688116,天奈科技
2047,,sh688117,XD圣诺生
2048,,sh688118,普元信息
2049,,sh688119,中钢洛耐
2050,,sh688120,华海清科
2051,,sh688121,卓然股份
2052,,sh688122,西部超导
2053,,sh688123,XD聚辰股
2054,,sh688125,安达智能
2055,,sh688126,沪硅产业
2056,,sh688127,蓝特光学
2057,,sh688128,中国电研
2058,,sh688129,东来技术
2059,,sh688130,晶华微
2060,,sh688131,皓元医药
2061,,sh688132,邦彦技术
2062,,sh688133,泰坦科技
2063,,sh688135,利扬芯片
2064,,sh688136,科兴制药
2065,,sh688137,近岸蛋白
2066,,sh688138,清溢光电
2067,,sh688139,海尔生物
2068,,sh688141,杰华特
2069,,sh688143,长盈通
2070,,sh688146,中船特气
2071,,sh688147,微导纳米
2072,,sh688148,芳源股份
2073,,sh688150,XD莱特光
2074,,sh688151,华强科技
2075,,sh688152,麒麟信安
2076,,sh688153,唯捷创芯
2077,,sh688155,先惠技术
2078,,sh688156,路德环境
2079,,sh688157,XD松井股
2080,,sh688158,优刻得
2081,,sh688159,有方科技
2082,,sh688160,步科股份
2083,,sh688161,威高骨科
2084,,sh688162,巨一科技
2085,,sh688163,赛伦生物
2086,,sh688165,埃夫特
2087,,sh688166,博瑞医药
2088,,sh688167,炬光科技
2089,,sh688168,安博通
2090,,sh688169,石头科技
2091,,sh688170,德龙激光
2092,,sh688171,纬德信息
2093,,sh688172,XD燕东微
2094,,sh688173,希荻微
2095,,sh688175,高凌信息
2096,,sh688176,亚虹医药
2097,,sh688177,百奥泰
2098,,sh688178,万德斯
2099,,sh688179,阿拉丁
2100,,sh688180,君实生物
2101,,sh688181,八亿时空
2102,,sh688182,灿勤科技
2103,,sh688183,生益电子
2104,,sh688184,帕瓦股份
2105,,sh688185,康希诺
2106,,sh688186,广大特材
2107,,sh688187,时代电气
2108,,sh688188,柏楚电子
2109,,sh688189,南新制药
2110,,sh688190,云路股份
2111,,sh688191,智洋创新
2112,,sh688192,迪哲医药
2113,,sh688193,仁度生物
2114,,sh688195,腾景科技
2115,,sh688196,卓越新能
2116,,sh688197,首药控股
2117,,sh688198,佰仁医疗
2118,,sh688199,久日新材
2119,,sh688200,华峰测控
2120,,sh688201,信安世纪
2121,,sh688202,美迪西
2122,,sh688203,海正生材
2123,,sh688205,德科立
2124,,sh688206,概伦电子
2125,,sh688207,格灵深瞳
2126,,sh688208,道通科技
2127,,sh688209,英集芯
2128,,sh688210,统联精密
2129,,sh688211,中科微至
2130,,sh688212,澳华内镜
2131,,sh688213,思特威
2132,,sh688215,瑞晟智能
2133,,sh688216,气派科技
2134,,sh688217,睿昂基因
2135,,sh688218,江苏北人
2136,,sh688219,会通股份
2137,,sh688220,翱捷科技
2138,,sh688221,前沿生物
2139,,sh688222,成都先导
2140,,sh688223,晶科能源
2141,,sh688225,亚信安全
2142,,sh688226,威腾电气
2143,,sh688227,品高股份
2144,,sh688228,开普云
2145,,sh688229,博睿数据
2146,,sh688230,芯导科技
2147,,sh688231,隆达股份
2148,,sh688232,新点软件
2149,,sh688233,神工股份
2150,,sh688234,天岳先进
2151,,sh688235,百济神州
2152,,sh688236,春立医疗
2153,,sh688237,超卓航科
2154,,sh688238,和元生物
2155,,sh688239,航宇科技
2156,,sh688244,永信至诚
2157,,sh688246,嘉和美康
2158,,sh688247,宣泰医药
2159,,sh688248,南网科技
2160,,sh688249,晶合集成
2161,,sh688251,井松智能
2162,,sh688252,天德钰
2163,,sh688253,英诺特
2164,,sh688255,凯尔达
2165,,sh688256,寒武纪
2166,,sh688257,新锐股份
2167,,sh688258,卓易信息
2168,,sh688259,创耀科技
2169,,sh688260,昀冢科技
2170,,sh688261,东微半导
2171,,sh688262,国芯科技
2172,,sh688265,南模生物
2173,,sh688266,泽璟制药
2174,,sh688267,中触媒
2175,,sh688268,华特气体
2176,,sh688269,凯立新材
2177,,sh688270,臻镭科技
2178,,sh688271,联影医疗
2179,,sh688272,富吉瑞
2180,,sh688273,麦澜德
2181,,sh688275,万润新能
2182,,sh688276,百克生物
2183,,sh688277,天智航
2184,,sh688278,特宝生物
2185,,sh688279,峰岹科技
2186,,sh688280,精进电动
2187,,sh688281,华秦科技
2188,,sh688282,*ST导航
2189,,sh688283,坤恒顺维
2190,,sh688285,高铁电气
2191,,sh688286,敏芯股份
2192,,sh688287,观典防务
2193,,sh688288,鸿泉物联
2194,,sh688289,圣湘生物
2195,,sh688290,景业智能
2196,,sh688291,金橙子
2197,,sh688292,浩瀚深度
2198,,sh688293,奥浦迈
2199,,sh688295,中复神鹰
2200,,sh688296,和达科技
2201,,sh688297,中无人机
2202,,sh688298,东方生物
2203,,sh688299,XD长阳科
2204,,sh688300,联瑞新材
2205,,sh688301,奕瑞科技
2206,,sh688302,海创药业
2207,,sh688303,大全能源
2208,,sh688305,科德数控
2209,,sh688306,均普智能
2210,,sh688307,中润光学
2211,,sh688308,欧科亿
2212,,sh688309,恒誉环保
2213,,sh688310,迈得医疗
2214,,sh688311,盟升电子
2215,,sh688312,燕麦科技
2216,,sh688313,仕佳光子
2217,,sh688314,康拓医疗
2218,,sh688315,诺禾致源
2219,,sh688316,青云科技
2220,,sh688317,之江生物
2221,,sh688318,DR财富趋
2222,,sh688319,欧林生物
2223,,sh688320,XD禾川科
2224,,sh688321,微芯生物
2225,,sh688322,奥比中光
2226,,sh688323,瑞华泰
2227,,sh688325,赛微微电
2228,,sh688326,经纬恒润
2229,,sh688327,云从科技
2230,,sh688328,深科达
2231,,sh688329,艾隆科技
2232,,sh688330,宏力达
2233,,sh688331,荣昌生物
2234,,sh688332,中科蓝讯
2235,,sh688333,铂力特
2236,,sh688334,西高院
2237,,sh688335,复洁环保
2238,,sh688336,三生国健
2239,,sh688337,XD普源精
2240,,sh688338,赛科希德
2241,,sh688339,亿华通
2242,,sh688343,云天励飞
2243,,sh688345,博力威
2244,,sh688347,华虹公司
2245,,sh688348,昱能科技
2246,,sh688349,三一重能
2247,,sh688350,富淼科技
2248,,sh688351,微电生理
2249,,sh688352,颀中科技
2250,,sh688353,华盛锂电
2251,,sh688355,明志科技
2252,,sh688356,键凯科技
2253,,sh688357,建龙微纳
2254,,sh688358,祥生医疗
2255,,sh688359,三孚新科
2256,,sh688360,德马科技
2257,,sh688361,中科飞测
2258,,sh688362,甬矽电子
2259,,sh688363,华熙生物
2260,,sh688365,光云科技
2261,,sh688366,昊海生科
2262,,sh688367,工大高科
2263,,sh688368,XR晶丰明
2264,,sh688369,致远互联
2265,,sh688370,丛麟科技
2266,,sh688371,菲沃泰
2267,,sh688372,伟测科技
2268,,sh688373,盟科药业
2269,,sh688375,国博电子
2270,,sh688376,美埃科技
2271,,sh688377,迪威尔
2272,,sh688378,奥来德
2273,,sh688379,华光新材
2274,,sh688380,中微半导
2275,,sh688381,帝奥微
2276,,sh688382,益方生物
2277,,sh688383,新益昌
2278,,sh688385,复旦微电
2279,,sh688386,泛亚微透
2280,,sh688387,信科移动
2281,,sh688388,嘉元科技
2282,,sh688389,普门科技
2283,,sh688390,固德威
2284,,sh688391,钜泉科技
2285,,sh688392,骄成超声
2286,,sh688393,安必平
2287,,sh688395,正弦电气
2288,,sh688396,华润微
2289,,sh688398,赛特新材
2290,,sh688399,硕世生物
2291,,sh688400,凌云光
2292,,sh688401,路维光电
2293,,sh688403,汇成股份
2294,,sh688408,中信博
2295,,sh688409,富创精密
2296,,sh688410,山外山
2297,,sh688416,恒烁股份
2298,,sh688418,震有科技
2299,,sh688419,耐科装备
2300,,sh688420,美腾科技
2301,,sh688425,铁建重工
2302,,sh688426,康为世纪
2303,,sh688428,诺诚健华
2304,,sh688429,时创能源
2305,,sh688432,有研硅
2306,,sh688433,华曙高科
2307,,sh688435,英方软件
2308,,sh688439,振华风光
2309,,sh688443,智翔金泰
2310,,sh688448,磁谷科技
2311,,sh688450,光格科技
2312,,sh688455,科捷智能
2313,,sh688456,有研粉材
2314,,sh688458,美芯晟
2315,,sh688459,哈铁科技
2316,,sh688466,金科环境
2317,,sh688468,XD科美诊
2318,,sh688469,芯联集成
2319,,sh688472,阿特斯
2320,,sh688475,萤石网络
2321,,sh688478,晶升股份
2322,,sh688479,友车科技
2323,,sh688480,赛恩斯
2324,,sh688484,南芯科技
2325,,sh688485,九州一轨
2326,,sh688486,龙迅股份
2327,,sh688488,艾迪药业
2328,,sh688489,三未信安
2329,,sh688496,清越科技
2330,,sh688498,源杰科技
2331,,sh688499,利元亨
2332,,sh688500,慧辰股份
2333,,sh688501,青达环保
2334,,sh688502,茂莱光学
2335,,sh688503,聚和材料
2336,,sh688505,复旦张江
2337,,sh688506,百利天恒
2338,,sh688507,索辰科技
2339,,sh688508,芯朋微
2340,,sh688509,正元地信
2341,,sh688510,航亚科技
2342,,sh688511,天微电子
2343,,sh688512,慧智微
2344,,sh688513,苑东生物
2345,,sh688515,裕太微
2346,,sh688516,奥特维
2347,,sh688517,金冠电气
2348,,sh688518,联赢激光
2349,,sh688519,南亚新材
2350,,sh688520,神州细胞
2351,,sh688521,芯原股份
2352,,sh688522,纳睿雷达
2353,,sh688523,航天环宇
2354,,sh688525,佰维存储
2355,,sh688526,科前生物
2356,,sh688528,秦川物联
2357,,sh688529,XD豪森智
2358,,sh688530,欧莱新材
2359,,sh688531,日联科技
2360,,sh688533,上声电子
2361,,sh688535,华海诚科
2362,,sh688536,思瑞浦
2363,,sh688538,和辉光电
2364,,sh688539,高华科技
2365,,sh688543,国科军工
2366,,sh688548,广钢气体
2367,,sh688549,中巨芯
2368,,sh688550,DR瑞联新
2369,,sh688551,科威尔
2370,,sh688552,航天南湖
2371,,sh688553,汇宇制药
2372,,sh688556,高测股份
2373,,sh688557,兰剑智能
2374,,sh688558,国盛智科
2375,,sh688559,海目星
2376,,sh688560,明冠新材
2377,,sh688561,奇安信
2378,,sh688562,航天软件
2379,,sh688563,XD航材股
2380,,sh688565,力源科技
2381,,sh688566,吉贝尔
2382,,sh688567,孚能科技
2383,,sh688568,中科星图
2384,,sh688569,铁科轨道
2385,,sh688570,天玛智控
2386,,sh688571,杭华股份
2387,,sh688573,信宇人
2388,,sh688575,亚辉龙
2389,,sh688576,西山科技
2390,,sh688577,浙海德曼
2391,,sh688578,艾力斯
2392,,sh688579,山大地纬
2393,,sh688580,伟思医疗
2394,,sh688581,安杰思
2395,,sh688582,芯动联科
2396,,sh688584,上海合晶
2397,,sh688585,上纬新材
2398,,sh688586,江航装备
2399,,sh688588,凌志软件
2400,,sh688589,力合微
2401,,sh688590,新致软件
2402,,sh688591,泰凌微
2403,,sh688592,司南导航
2404,,sh688593,新相微
2405,,sh688595,芯海科技
2406,,sh688596,正帆科技
2407,,sh688597,煜邦电力
2408,,sh688598,金博股份
2409,,sh688599,天合光能
2410,,sh688600,皖仪科技
2411,,sh688601,力芯微
2412,,sh688602,康鹏科技
2413,,sh688603,天承科技
2414,,sh688606,奥泰生物
2415,,sh688607,康众医疗
2416,,sh688608,恒玄科技
2417,,sh688609,九联科技
2418,,sh688610,埃科光电
2419,,sh688611,杭州柯林
2420,,sh688612,威迈斯
2421,,sh688613,奥精医疗
2422,,sh688616,西力科技
2423,,sh688617,惠泰医疗
2424,,sh688618,三旺通信
2425,,sh688619,罗普特
2426,,sh688620,安凯微
2427,,sh688621,阳光诺和
2428,,sh688622,禾信仪器
2429,,sh688623,双元科技
2430,,sh688625,呈和科技
2431,,sh688626,翔宇医疗
2432,,sh688627,精智达
2433,,sh688628,优利德
2434,,sh688629,华丰科技
2435,,sh688630,芯碁微装
2436,,sh688631,莱斯信息
2437,,sh688633,星球石墨
2438,,sh688636,智明达
2439,,sh688638,誉辰智能
2440,,sh688639,华恒生物
2441,,sh688646,逸飞激光
2442,,sh688648,中邮科技
2443,,sh688651,盛邦安全
2444,,sh688652,京仪装备
2445,,sh688653,康希通信
2446,,sh688655,迅捷兴
2447,,sh688656,XD浩欧博
2448,,sh688657,浩辰软件
2449,,sh688658,悦康药业
2450,,sh688659,元琛科技
2451,,sh688660,电气风电
2452,,sh688661,和林微纳
2453,,sh688662,富信科技
2454,,sh688663,新风光
2455,,sh688665,四方光电
2456,,sh688667,菱电电控
2457,,sh688668,鼎通科技
2458,,sh688669,聚石化学
2459,,sh688670,金迪克
2460,,sh688671,碧兴物联
2461,,sh688676,XD金盘科
2462,,sh688677,海泰新光
2463,,sh688678,福立旺
2464,,sh688679,通源环境
2465,,sh688680,海优新材
2466,,sh688681,科汇股份
2467,,sh688682,霍莱沃
2468,,sh688683,莱尔科技
2469,,sh688685,迈信林
2470,,sh688686,奥普特
2471,,sh688687,凯因科技
2472,,sh688689,银河微电
2473,,sh688690,纳微科技
2474,,sh688691,灿芯股份
2475,,sh688692,C达梦
2476,,sh688693,锴威特
2477,,sh688695,中创股份
2478,,sh688696,极米科技
2479,,sh688697,XD纽威数
2480,,sh688698,伟创电气
2481,,sh688699,明微电子
2482,,sh688700,东威科技
2483,,sh688701,卓锦股份
2484,,sh688702,盛科通信
2485,,sh688707,振华新材
2486,,sh688709,成都华微
2487,,sh688711,宏微科技
2488,,sh688716,中研股份
2489,,sh688717,艾罗能源
2490,,sh688718,唯赛勃
2491,,sh688719,爱科赛博
2492,,sh688720,艾森股份
2493,,sh688722,同益中
2494,,sh688728,格科微
2495,,sh688733,壹石通
2496,,sh688737,中自科技
2497,,sh688739,成大生物
2498,,sh688766,普冉股份
2499,,sh688767,博拓生物
2500,,sh688768,容知日新
2501,,sh688772,珠海冠宇
2502,,sh688776,国光电气
2503,,sh688777,中控技术
2504,,sh688778,XD厦钨新
2505,,sh688779,长远锂科
2506,,sh688786,悦安新材
2507,,sh688787,海天瑞声
2508,,sh688788,科思科技
2509,,sh688789,宏华数科
2510,,sh688793,倍轻松
2511,,sh688798,艾为电子
2512,,sh688799,华纳药厂
2513,,sh688800,瑞可达
2514,,sh688819,天能股份
2515,,sh688981,中芯国际
2516,,sz000001,平安银行
2517,,sz000002,万 科Ａ
2518,,sz000004,国华网安
2519,,sz000006,深振业Ａ
2520,,sz000007,*ST全新
2521,,sz000008,神州高铁
2522,,sz000009,中国宝安
2523,,sz000010,美丽生态
2524,,sz000011,深物业A
2525,,sz000012,南 玻Ａ
2526,,sz000014,沙河股份
2527,,sz000016,深康佳Ａ
2528,,sz000017,深中华A
2529,,sz000019,深粮控股
2530,,sz000020,深华发Ａ
2531,,sz000021,深科技
2532,,sz000023,*ST深天
2533,,sz000025,特 力Ａ
2534,,sz000026,飞亚达
2535,,sz000027,深圳能源
2536,,sz000028,国药一致
2537,,sz000029,深深房Ａ
2538,,sz000030,富奥股份
2539,,sz000031,大悦城
2540,,sz000032,深桑达Ａ
2541,,sz000034,神州数码
2542,,sz000035,中国天楹
2543,,sz000036,华联控股
2544,,sz000037,深南电A
2545,,sz000039,中集集团
2546,,sz000040,东旭蓝天
2547,,sz000042,中洲控股
2548,,sz000045,深纺织Ａ
2549,,sz000048,京基智农
2550,,sz000049,德赛电池
2551,,sz000050,深天马Ａ
2552,,sz000055,方大集团
2553,,sz000056,皇庭国际
2554,,sz000058,深 赛 格
2555,,sz000059,华锦股份
2556,,sz000060,中金岭南
2557,,sz000061,农 产 品
2558,,sz000062,深圳华强
2559,,sz000063,中兴通讯
2560,,sz000065,北方国际
2561,,sz000066,中国长城
2562,,sz000068,华控赛格
2563,,sz000069,华侨城Ａ
2564,,sz000070,ST特信
2565,,sz000078,海王生物
2566,,sz000088,盐 田 港
2567,,sz000089,深圳机场
2568,,sz000090,天健集团
2569,,sz000096,广聚能源
2570,,sz000099,中信海直
2571,,sz000100,TCL科技
2572,,sz000151,中成股份
2573,,sz000153,丰原药业
2574,,sz000155,川能动力
2575,,sz000156,华数传媒
2576,,sz000157,中联重科
2577,,sz000158,常山北明
2578,,sz000159,国际实业
2579,,sz000166,申万宏源
2580,,sz000301,东方盛虹
2581,,sz000333,美的集团
2582,,sz000338,潍柴动力
2583,,sz000400,许继电气
2584,,sz000401,冀东水泥
2585,,sz000402,金 融 街
2586,,sz000403,派林生物
2587,,sz000404,长虹华意
2588,,sz000407,胜利股份
2589,,sz000408,藏格矿业
2590,,sz000409,云鼎科技
2591,,sz000410,沈阳机床
2592,,sz000411,英特集团
2593,,sz000413,东旭光电
2594,,sz000415,渤海租赁
2595,,sz000417,合肥百货
2596,,sz000419,通程控股
2597,,sz000420,吉林化纤
2598,,sz000421,南京公用
2599,,sz000422,湖北宜化
2600,,sz000423,东阿阿胶
2601,,sz000425,徐工机械
2602,,sz000426,兴业银锡
2603,,sz000428,华天酒店
2604,,sz000429,粤高速Ａ
2605,,sz000430,张家界
2606,,sz000488,晨鸣纸业
2607,,sz000498,山东路桥
2608,,sz000501,武商集团
2609,,sz000503,国新健康
2610,,sz000504,南华生物
2611,,sz000505,京粮控股
2612,,sz000506,*ST中润
2613,,sz000507,珠海港
2614,,sz000509,华塑控股
2615,,sz000510,新金路
2616,,sz000513,丽珠集团
2617,,sz000514,渝 开 发
2618,,sz000516,国际医学
2619,,sz000517,荣安地产
2620,,sz000518,四环生物
2621,,sz000519,中兵红箭
2622,,sz000520,凤凰航运
2623,,sz000521,长虹美菱
2624,,sz000523,红棉股份
2625,,sz000524,岭南控股
2626,,sz000525,ST红太阳
2627,,sz000526,学大教育
2628,,sz000528,柳 工
2629,,sz000529,广弘控股
2630,,sz000530,冰山冷热
2631,,sz000531,穗恒运Ａ
2632,,sz000532,华金资本
2633,,sz000533,顺钠股份
2634,,sz000534,万泽股份
2635,,sz000536,华映科技
2636,,sz000537,中绿电
2637,,sz000538,云南白药
2638,,sz000539,粤电力Ａ
2639,,sz000541,佛山照明
2640,,sz000543,皖能电力
2641,,sz000544,中原环保
2642,,sz000545,金浦钛业
2643,,sz000546,金圆股份
2644,,sz000547,航天发展
2645,,sz000548,湖南投资
2646,,sz000550,江铃汽车
2647,,sz000551,创元科技
2648,,sz000552,甘肃能化
2649,,sz000553,安道麦A
2650,,sz000554,泰山石油
2651,,sz000555,神州信息
2652,,sz000557,西部创业
2653,,sz000558,莱茵体育
2654,,sz000559,万向钱潮
2655,,sz000560,我爱我家
2656,,sz000561,烽火电子
2657,,sz000563,陕国投Ａ
2658,,sz000564,供销大集
2659,,sz000565,渝三峡Ａ
2660,,sz000566,海南海药
2661,,sz000567,海德股份
2662,,sz000568,泸州老窖
2663,,sz000570,苏常柴Ａ
2664,,sz000571,新大洲A
2665,,sz000572,海马汽车
2666,,sz000573,粤宏远Ａ
2667,,sz000576,甘化科工
2668,,sz000581,威孚高科
2669,,sz000582,北部湾港
2670,,sz000584,*ST工智
2671,,sz000586,汇源通信
2672,,sz000589,贵州轮胎
2673,,sz000590,启迪药业
2674,,sz000591,太阳能
2675,,sz000592,平潭发展
2676,,sz000593,德龙汇能
2677,,sz000595,宝塔实业
2678,,sz000596,古井贡酒
2679,,sz000597,东北制药
2680,,sz000598,兴蓉环境
2681,,sz000599,青岛双星
2682,,sz000600,建投能源
2683,,sz000601,韶能股份
2684,,sz000603,盛达资源
2685,,sz000605,渤海股份
2686,,sz000607,华媒控股
2687,,sz000608,阳光股份
2688,,sz000609,*ST中迪
2689,,sz000610,西安旅游
2690,,sz000612,焦作万方
2691,,sz000615,*ST美谷
2692,,sz000617,中油资本
2693,,sz000619,海螺新材
2694,,sz000620,新华联
2695,,sz000622,*ST恒立
2696,,sz000623,吉林敖东
2697,,sz000625,长安汽车
2698,,sz000626,远大控股
2699,,sz000627,天茂集团
2700,,sz000628,高新发展
2701,,sz000629,钒钛股份
2702,,sz000630,铜陵有色
2703,,sz000631,顺发恒业
2704,,sz000632,三木集团
2705,,sz000633,合金投资
2706,,sz000635,英 力 特
2707,,sz000636,风华高科
2708,,sz000637,茂化实华
2709,,sz000638,万方发展
2710,,sz000639,西王食品
2711,,sz000650,仁和药业
2712,,sz000651,格力电器
2713,,sz000652,泰达股份
2714,,sz000655,金岭矿业
2715,,sz000656,*ST金科
2716,,sz000657,中钨高新
2717,,sz000659,珠海中富
2718,,sz000661,长春高新
2719,,sz000663,永安林业
2720,,sz000665,湖北广电
2721,,sz000668,荣丰控股
2722,,sz000669,ST金鸿
2723,,sz000670,盈方微
2724,,sz000672,上峰水泥
2725,,sz000676,智度股份
2726,,sz000677,恒天海龙
2727,,sz000678,襄阳轴承
2728,,sz000679,大连友谊
2729,,sz000680,山推股份
2730,,sz000681,视觉中国
2731,,sz000682,东方电子
2732,,sz000683,远兴能源
2733,,sz000685,中山公用
2734,,sz000686,东北证券
2735,,sz000688,国城矿业
2736,,sz000690,宝新能源
2737,,sz000691,亚太实业
2738,,sz000692,惠天热电
2739,,sz000695,滨海能源
2740,,sz000697,炼石航空
2741,,sz000698,沈阳化工
2742,,sz000700,模塑科技
2743,,sz000701,厦门信达
2744,,sz000702,正虹科技
2745,,sz000703,恒逸石化
2746,,sz000705,浙江震元
2747,,sz000707,双环科技
2748,,sz000708,中信特钢
2749,,sz000709,河钢股份
2750,,sz000710,贝瑞基因
2751,,sz000711,*ST京蓝
2752,,sz000712,锦龙股份
2753,,sz000713,丰乐种业
2754,,sz000715,中兴商业
2755,,sz000716,黑芝麻
2756,,sz000717,中南股份
2757,,sz000718,苏宁环球
2758,,sz000719,中原传媒
2759,,sz000720,新能泰山
2760,,sz000721,西安饮食
2761,,sz000722,湖南发展
2762,,sz000723,美锦能源
2763,,sz000725,京东方Ａ
2764,,sz000726,鲁 泰Ａ
2765,,sz000727,冠捷科技
2766,,sz000728,国元证券
2767,,sz000729,燕京啤酒
2768,,sz000731,四川美丰
2769,,sz000733,振华科技
2770,,sz000735,罗 牛 山
2771,,sz000736,中交地产
2772,,sz000737,北方铜业
2773,,sz000738,航发控制
2774,,sz000739,普洛药业
2775,,sz000750,国海证券
2776,,sz000751,锌业股份
2777,,sz000752,*ST西发
2778,,sz000753,漳州发展
2779,,sz000755,山西高速
2780,,sz000756,新华制药
2781,,sz000757,浩物股份
2782,,sz000758,中色股份
2783,,sz000759,中百集团
2784,,sz000761,本钢板材
2785,,sz000762,西藏矿业
2786,,sz000766,通化金马
2787,,sz000767,晋控电力
2788,,sz000768,中航西飞
2789,,sz000776,广发证券
2790,,sz000777,中核科技
2791,,sz000778,新兴铸管
2792,,sz000779,甘咨询
2793,,sz000782,美达股份
2794,,sz000783,长江证券
2795,,sz000785,居然之家
2796,,sz000786,北新建材
2797,,sz000788,北大医药
2798,,sz000789,万年青
2799,,sz000790,华神科技
2800,,sz000791,甘肃能源
2801,,sz000792,盐湖股份
2802,,sz000793,华闻集团
2803,,sz000795,英洛华
2804,,sz000796,*ST凯撒
2805,,sz000797,中国武夷
2806,,sz000798,中水渔业
2807,,sz000799,酒鬼酒
2808,,sz000800,一汽解放
2809,,sz000801,四川九洲
2810,,sz000802,北京文化
2811,,sz000803,山高环能
2812,,sz000807,云铝股份
2813,,sz000809,*ST和展
2814,,sz000810,创维数字
2815,,sz000811,冰轮环境
2816,,sz000812,陕西金叶
2817,,sz000813,德展健康
2818,,sz000815,美利云
2819,,sz000816,智慧农业
2820,,sz000818,航锦科技
2821,,sz000819,岳阳兴长
2822,,sz000820,神雾节能
2823,,sz000821,京山轻机
2824,,sz000822,山东海化
2825,,sz000823,超声电子
2826,,sz000825,太钢不锈
2827,,sz000826,启迪环境
2828,,sz000828,东莞控股
2829,,sz000829,天音控股
2830,,sz000830,鲁西化工
2831,,sz000831,中国稀土
2832,,sz000833,粤桂股份
2833,,sz000836,ST富通
2834,,sz000837,秦川机床
2835,,sz000838,财信发展
2836,,sz000839,中信国安
2837,,sz000848,承德露露
2838,,sz000850,华茂股份
2839,,sz000851,ST高鸿
2840,,sz000852,石化机械
2841,,sz000856,冀东装备
2842,,sz000858,五 粮 液
2843,,sz000859,国风新材
2844,,sz000860,顺鑫农业
2845,,sz000861,海印股份
2846,,sz000862,银星能源
2847,,sz000863,三湘印象
2848,,sz000868,安凯客车
2849,,sz000869,张 裕Ａ
2850,,sz000875,吉电股份
2851,,sz000876,新 希 望
2852,,sz000877,天山股份
2853,,sz000878,云南铜业
2854,,sz000880,潍柴重机
2855,,sz000881,中广核技
2856,,sz000882,华联股份
2857,,sz000883,湖北能源
2858,,sz000885,城发环境
2859,,sz000886,海南高速
2860,,sz000887,中鼎股份
2861,,sz000888,峨眉山Ａ
2862,,sz000889,ST中嘉
2863,,sz000890,法尔胜
2864,,sz000892,欢瑞世纪
2865,,sz000893,亚钾国际
2866,,sz000895,双汇发展
2867,,sz000897,津滨发展
2868,,sz000898,鞍钢股份
2869,,sz000899,赣能股份
2870,,sz000900,现代投资
2871,,sz000901,航天科技
2872,,sz000902,新洋丰
2873,,sz000903,云内动力
2874,,sz000905,厦门港务
